image,path,label
"[[[231 226 223]
  [231 226 223]
  [231 226 223]
  ...
  [226 226 226]
  [226 226 226]
  [227 227 227]]

 [[231 226 223]
  [231 226 223]
  [231 226 223]
  ...
  [226 226 226]
  [226 226 226]
  [227 227 227]]

 [[231 226 223]
  [231 226 223]
  [231 226 223]
  ...
  [226 226 226]
  [226 226 226]
  [227 227 227]]

 ...

 [[ 63 143 202]
  [ 65 145 204]
  [ 70 150 209]
  ...
  [ 57  59  60]
  [ 57  59  60]
  [ 57  59  60]]

 [[ 52 133 190]
  [ 60 141 198]
  [ 72 153 210]
  ...
  [ 59  61  62]
  [ 59  61  62]
  [ 59  61  62]]

 [[ 49 130 187]
  [ 54 135 192]
  [ 62 143 200]
  ...
  [ 61  63  64]
  [ 61  63  64]
  [ 61  63  64]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2923).jpg,1
"[[[242 233 229]
  [244 235 231]
  [236 227 223]
  ...
  [ 17  13  12]
  [ 15  13  12]
  [ 15  13  12]]

 [[233 224 220]
  [239 233 228]
  [232 223 219]
  ...
  [ 17  13  12]
  [ 15  13  12]
  [ 15  13  12]]

 [[239 232 229]
  [238 233 230]
  [219 212 209]
  ...
  [ 17  13  12]
  [ 15  13  12]
  [ 15  13  12]]

 ...

 [[ 37  41  36]
  [ 37  41  36]
  [ 38  42  37]
  ...
  [ 56  46  39]
  [ 56  46  39]
  [ 56  46  39]]

 [[ 43  42  38]
  [ 42  43  39]
  [ 45  44  40]
  ...
  [ 57  47  40]
  [ 57  47  40]
  [ 57  47  40]]

 [[ 46  43  39]
  [ 45  44  40]
  [ 47  44  40]
  ...
  [ 59  49  42]
  [ 59  49  42]
  [ 59  49  42]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2926).jpg,0
"[[[ 37  92  89]
  [ 40  95  92]
  [109 162 159]
  ...
  [ 22  11  13]
  [ 22  11  13]
  [ 22  11  13]]

 [[116 171 168]
  [ 98 153 150]
  [ 69 124 121]
  ...
  [ 23  12  14]
  [ 23  12  14]
  [ 23  12  14]]

 [[ 49 106 103]
  [ 74 133 129]
  [ 68 127 123]
  ...
  [ 25  14  16]
  [ 25  14  16]
  [ 25  14  16]]

 ...

 [[179 147 134]
  [179 147 134]
  [179 147 134]
  ...
  [143 136 143]
  [142 135 142]
  [142 135 142]]

 [[179 147 134]
  [179 147 134]
  [179 147 134]
  ...
  [125 117 124]
  [125 117 124]
  [127 119 126]]

 [[179 147 134]
  [179 147 134]
  [179 147 134]
  ...
  [125 117 124]
  [125 117 124]
  [127 119 126]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2929).jpg,1
"[[[250 206 165]
  [250 206 165]
  [250 208 166]
  ...
  [248 202 144]
  [248 202 144]
  [248 202 144]]

 [[249 207 165]
  [249 207 165]
  [250 208 166]
  ...
  [248 202 144]
  [248 202 144]
  [248 202 144]]

 [[248 208 166]
  [246 208 166]
  [246 208 166]
  ...
  [248 202 144]
  [248 202 144]
  [248 202 144]]

 ...

 [[ 38  26  32]
  [ 38  26  32]
  [ 38  27  30]
  ...
  [ 42  28  22]
  [ 42  28  22]
  [ 42  28  22]]

 [[ 38  26  32]
  [ 38  26  32]
  [ 38  27  30]
  ...
  [ 41  27  21]
  [ 41  27  21]
  [ 41  27  21]]

 [[ 38  26  32]
  [ 38  26  32]
  [ 38  27  30]
  ...
  [ 41  27  21]
  [ 41  27  21]
  [ 41  27  21]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2930).jpg,1
"[[[212 212 212]
  [212 212 212]
  [213 213 213]
  ...
  [216 214 214]
  [214 212 212]
  [214 212 212]]

 [[212 212 212]
  [213 213 213]
  [214 214 214]
  ...
  [216 214 214]
  [215 213 213]
  [214 212 212]]

 [[214 214 214]
  [214 214 214]
  [215 215 215]
  ...
  [217 215 215]
  [215 213 213]
  [215 213 213]]

 ...

 [[ 72  50  52]
  [ 72  50  52]
  [ 72  50  52]
  ...
  [ 72  51  50]
  [ 72  51  50]
  [ 72  51  50]]

 [[ 71  50  52]
  [ 71  50  52]
  [ 72  50  52]
  ...
  [ 72  51  50]
  [ 72  51  50]
  [ 72  51  50]]

 [[ 71  50  52]
  [ 71  50  52]
  [ 72  50  52]
  ...
  [ 72  51  50]
  [ 72  51  50]
  [ 72  51  50]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2941).jpg,1
"[[[238 224 212]
  [228 214 202]
  [254 240 228]
  ...
  [ 50  39  41]
  [ 56  45  47]
  [ 63  52  54]]

 [[241 227 215]
  [230 216 204]
  [246 232 220]
  ...
  [ 41  30  32]
  [ 48  37  39]
  [ 58  47  49]]

 [[229 216 202]
  [216 203 189]
  [227 214 200]
  ...
  [ 46  35  37]
  [ 43  32  34]
  [ 40  29  31]]

 ...

 [[ 27  22  23]
  [ 51  46  47]
  [ 65  60  61]
  ...
  [ 64  82  93]
  [ 67  85  96]
  [ 62  80  91]]

 [[ 11   6   7]
  [ 29  24  25]
  [ 45  40  41]
  ...
  [ 81 100 108]
  [ 85 104 112]
  [ 91 110 118]]

 [[  8   3   4]
  [  4   0   0]
  [  4   0   0]
  ...
  [115 134 142]
  [118 137 145]
  [125 144 152]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2945).jpg,1
"[[[210 167 152]
  [206 163 148]
  [196 154 141]
  ...
  [222 166 137]
  [222 166 137]
  [222 166 137]]

 [[212 169 154]
  [209 166 151]
  [203 159 146]
  ...
  [222 166 137]
  [222 166 137]
  [222 166 137]]

 [[213 168 155]
  [211 166 153]
  [208 163 150]
  ...
  [222 166 137]
  [222 166 137]
  [222 166 137]]

 ...

 [[100  83  86]
  [102  85  88]
  [106  88  89]
  ...
  [104  77  73]
  [104  77  73]
  [104  77  73]]

 [[103  86  89]
  [105  88  91]
  [109  91  92]
  ...
  [103  76  72]
  [103  76  72]
  [103  76  72]]

 [[105  88  91]
  [107  90  93]
  [112  94  95]
  ...
  [102  75  71]
  [102  75  71]
  [102  75  71]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2953).jpg,0
"[[[ 50  52  52]
  [ 50  52  52]
  [ 50  52  52]
  ...
  [150 154 155]
  [150 154 155]
  [150 154 155]]

 [[ 50  52  52]
  [ 50  52  52]
  [ 50  52  52]
  ...
  [153 157 158]
  [153 157 158]
  [153 157 158]]

 [[ 50  52  52]
  [ 50  52  52]
  [ 50  52  52]
  ...
  [129 132 136]
  [128 133 136]
  [128 133 136]]

 ...

 [[ 90  92 102]
  [ 90  92 102]
  [ 90  92 102]
  ...
  [121 130 139]
  [121 130 139]
  [121 130 139]]

 [[ 89  91 101]
  [ 89  91 101]
  [ 89  91 101]
  ...
  [119 128 137]
  [119 128 137]
  [119 128 137]]

 [[ 89  91 101]
  [ 89  91 101]
  [ 89  91 101]
  ...
  [118 127 136]
  [118 127 136]
  [118 127 136]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2957).jpg,1
"[[[ 98 106  96]
  [ 80  88  78]
  [ 66  74  64]
  ...
  [123 129 118]
  [125 129 117]
  [125 129 117]]

 [[ 62  70  60]
  [140 148 138]
  [145 153 143]
  ...
  [128 134 123]
  [130 134 122]
  [130 134 122]]

 [[117 125 115]
  [110 118 108]
  [130 138 127]
  ...
  [123 129 118]
  [125 129 117]
  [125 129 117]]

 ...

 [[ 85  96  76]
  [ 85  96  76]
  [ 84  95  75]
  ...
  [ 89 101  73]
  [ 90 105  74]
  [ 96 108  80]]

 [[ 82  98  75]
  [ 82  98  75]
  [ 81  97  74]
  ...
  [ 81 100  67]
  [ 83 104  71]
  [ 89 108  75]]

 [[ 82  98  74]
  [ 82  98  74]
  [ 81  97  73]
  ...
  [ 77  98  65]
  [ 78 102  68]
  [ 84 105  72]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2975).jpg,0
"[[[ 10  10  10]
  [ 10  10  10]
  [  9   9   9]
  ...
  [229 227 227]
  [229 227 227]
  [229 229 229]]

 [[ 10  10  10]
  [ 10  10  10]
  [  9   9   9]
  ...
  [229 227 227]
  [229 227 227]
  [229 229 229]]

 [[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [229 227 227]
  [229 227 227]
  [231 229 229]]

 ...

 [[ 97  82  66]
  [ 95  82  66]
  [ 97  82  66]
  ...
  [193 179 173]
  [198 184 178]
  [184 168 162]]

 [[ 90  74  61]
  [ 90  74  61]
  [ 90  74  61]
  ...
  [186 173 165]
  [193 180 172]
  [176 160 153]]

 [[ 88  72  56]
  [ 88  72  56]
  [ 87  71  55]
  ...
  [190 178 168]
  [183 173 163]
  [172 162 152]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2980).jpg,1
"[[[ 12  19   0]
  [ 13  20   0]
  [ 14  20   3]
  ...
  [  0   0   1]
  [  0   0   0]
  [  0   0   0]]

 [[ 12  19   0]
  [ 13  19   0]
  [ 14  20   3]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[ 12  18   0]
  [ 13  19   0]
  [ 14  20   3]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ...

 [[100 105 103]
  [ 97 102 100]
  [ 94  99  97]
  ...
  [ 84  85  83]
  [ 87  88  86]
  [ 90  91  89]]

 [[100 105 103]
  [ 98 103 101]
  [ 95 100  98]
  ...
  [ 71  72  70]
  [ 74  75  73]
  [ 77  78  76]]

 [[116 121 119]
  [114 119 117]
  [111 116 114]
  ...
  [ 79  80  78]
  [ 82  83  81]
  [ 85  86  84]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2984).jpg,1
"[[[ 98 102 103]
  [ 98 102 103]
  [ 97 101 102]
  ...
  [137 107 242]
  [146 114 249]
  [129  96 230]]

 [[ 98 102 103]
  [ 98 102 103]
  [ 97 101 102]
  ...
  [135 110 224]
  [142 117 227]
  [128 105 211]]

 [[ 98 102 103]
  [ 98 102 103]
  [ 97 101 102]
  ...
  [162 151 221]
  [179 169 229]
  [173 165 218]]

 ...

 [[ 95 100  99]
  [ 94  99  98]
  [ 92  97  96]
  ...
  [143 143 143]
  [146 144 143]
  [146 144 143]]

 [[ 95 100  99]
  [ 94  99  98]
  [ 92  97  96]
  ...
  [142 142 142]
  [145 143 142]
  [145 143 142]]

 [[ 96 101 100]
  [ 95 100  99]
  [ 94  99  98]
  ...
  [142 142 142]
  [145 143 142]
  [145 143 142]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2993).jpg,1
"[[[174 166 149]
  [171 163 146]
  [168 159 145]
  ...
  [ 25  22  17]
  [ 41  41  35]
  [ 44  44  38]]

 [[154 147 132]
  [177 170 155]
  [185 177 164]
  ...
  [ 28  36  29]
  [ 22  33  25]
  [ 70  81  73]]

 [[156 151 142]
  [176 171 162]
  [186 181 172]
  ...
  [ 10  43  29]
  [  0  25  11]
  [ 72 105  91]]

 ...

 [[ 74  62  52]
  [ 74  62  52]
  [ 74  62  52]
  ...
  [208 207 209]
  [208 207 209]
  [208 207 209]]

 [[ 76  64  54]
  [ 77  65  55]
  [ 77  65  55]
  ...
  [208 207 209]
  [208 207 209]
  [208 207 209]]

 [[ 78  66  56]
  [ 78  66  56]
  [ 79  67  57]
  ...
  [208 207 209]
  [208 207 209]
  [208 207 209]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2998).jpg,1
"[[[208 209 207]
  [208 209 207]
  [208 209 207]
  ...
  [125 134 147]
  [124 139 148]
  [127 146 154]]

 [[208 209 207]
  [208 209 207]
  [208 209 207]
  ...
  [126 135 148]
  [126 141 150]
  [127 146 154]]

 [[208 209 207]
  [208 209 207]
  [208 209 207]
  ...
  [126 138 150]
  [128 143 152]
  [128 147 155]]

 ...

 [[ 43  47  72]
  [ 21  26  51]
  [ 43  50  75]
  ...
  [ 98 124 138]
  [135 161 175]
  [122 147 163]]

 [[ 46  47  68]
  [ 45  48  69]
  [ 38  43  64]
  ...
  [ 90 116 132]
  [108 133 149]
  [139 162 177]]

 [[ 46  42  54]
  [ 45  43  55]
  [ 44  44  60]
  ...
  [107 134 155]
  [134 159 179]
  [140 161 176]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (2999).jpg,1
"[[[249 209 184]
  [249 209 184]
  [249 209 184]
  ...
  [  0  19   9]
  [ 31  55  47]
  [  0  23  15]]

 [[249 209 184]
  [249 209 184]
  [249 209 184]
  ...
  [ 87 110 102]
  [ 90 113 105]
  [ 22  45  37]]

 [[250 210 185]
  [250 210 185]
  [250 210 185]
  ...
  [ 30  48  41]
  [ 56  76  71]
  [ 28  48  43]]

 ...

 [[183 206 214]
  [179 202 210]
  [172 195 203]
  ...
  [ 37  57  52]
  [ 39  56  52]
  [ 39  56  52]]

 [[175 196 204]
  [176 197 205]
  [176 197 205]
  ...
  [ 28  53  49]
  [ 21  44  40]
  [ 15  38  34]]

 [[175 196 204]
  [176 197 205]
  [176 197 205]
  ...
  [ 28  58  53]
  [ 22  49  45]
  [ 16  43  39]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3006).jpg,1
"[[[229 217 193]
  [253 241 217]
  [230 217 195]
  ...
  [250 242 235]
  [250 242 235]
  [250 242 235]]

 [[246 233 211]
  [246 235 213]
  [231 218 196]
  ...
  [250 242 235]
  [250 242 235]
  [250 242 235]]

 [[230 219 199]
  [220 211 191]
  [235 224 204]
  ...
  [250 242 235]
  [250 242 235]
  [250 242 235]]

 ...

 [[ 93  98  97]
  [ 94  99  98]
  [ 95 100  99]
  ...
  [ 69  68  64]
  [ 69  68  64]
  [ 69  68  64]]

 [[ 96 101 100]
  [ 96 101 100]
  [ 96 101 100]
  ...
  [ 69  68  64]
  [ 69  68  64]
  [ 69  68  64]]

 [[ 99 104 103]
  [ 98 103 102]
  [ 97 102 101]
  ...
  [ 69  68  64]
  [ 69  68  64]
  [ 69  68  64]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3009).jpg,0
"[[[248 251 249]
  [253 255 254]
  [249 252 250]
  ...
  [112 125 123]
  [112 125 123]
  [112 125 123]]

 [[246 249 247]
  [247 250 248]
  [246 249 247]
  ...
  [113 126 124]
  [113 126 124]
  [113 126 124]]

 [[251 255 254]
  [251 255 254]
  [247 252 250]
  ...
  [113 127 125]
  [113 127 125]
  [113 127 125]]

 ...

 [[136 138 138]
  [136 138 138]
  [136 138 138]
  ...
  [ 51  78  88]
  [ 53  78  88]
  [ 51  78  88]]

 [[136 138 138]
  [136 138 138]
  [136 138 138]
  ...
  [ 45  74  83]
  [ 46  73  83]
  [ 45  74  83]]

 [[136 138 138]
  [136 138 138]
  [136 138 138]
  ...
  [ 47  76  85]
  [ 47  76  85]
  [ 47  76  85]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3012).jpg,0
"[[[215 220 219]
  [213 218 217]
  [211 216 215]
  ...
  [ 40  51  59]
  [ 38  51  59]
  [ 38  51  59]]

 [[209 214 213]
  [214 219 218]
  [221 226 225]
  ...
  [ 52  63  71]
  [ 50  63  71]
  [ 50  63  71]]

 [[224 229 228]
  [218 223 222]
  [210 215 214]
  ...
  [ 61  72  80]
  [ 59  72  80]
  [ 59  72  80]]

 ...

 [[ 81  97 113]
  [ 81  97 113]
  [ 81  97 113]
  ...
  [ 49  83 113]
  [ 49  83 113]
  [ 49  83 113]]

 [[ 79  93 111]
  [ 79  93 111]
  [ 79  93 111]
  ...
  [ 42  76 105]
  [ 42  77 103]
  [ 42  77 103]]

 [[ 79  93 112]
  [ 79  93 112]
  [ 79  93 111]
  ...
  [ 44  77 103]
  [ 42  78 102]
  [ 42  78 102]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3018).jpg,0
"[[[ 98  76  64]
  [104  82  70]
  [111  92  79]
  ...
  [ 98 115 124]
  [ 98 115 124]
  [ 98 115 124]]

 [[109  87  75]
  [113  91  79]
  [117  98  85]
  ...
  [104 121 130]
  [104 121 130]
  [104 121 130]]

 [[120 101  88]
  [121 102  89]
  [121 101  90]
  ...
  [ 91 108 117]
  [ 91 108 117]
  [ 91 108 117]]

 ...

 [[ 24  29  28]
  [  8  13  12]
  [ 25  30  29]
  ...
  [255 255 255]
  [253 251 251]
  [253 251 251]]

 [[115 120 119]
  [156 161 160]
  [165 170 169]
  ...
  [253 251 251]
  [248 246 246]
  [255 255 255]]

 [[121 126 125]
  [181 186 185]
  [155 160 159]
  ...
  [143 141 141]
  [154 152 152]
  [203 201 201]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3022).jpg,1
"[[[232 237 222]
  [233 238 223]
  [234 239 224]
  ...
  [ 58  66 160]
  [ 65  73 174]
  [ 71  79 180]]

 [[235 240 225]
  [236 241 226]
  [238 243 228]
  ...
  [ 61  69 163]
  [ 67  75 176]
  [ 73  81 182]]

 [[237 242 227]
  [239 244 229]
  [242 247 232]
  ...
  [ 65  72 165]
  [ 72  78 177]
  [ 79  85 184]]

 ...

 [[ 72  72  72]
  [ 81  81  81]
  [ 81  81  81]
  ...
  [ 72  72  72]
  [ 70  70  70]
  [ 69  69  69]]

 [[ 56  56  56]
  [ 67  67  67]
  [ 76  76  76]
  ...
  [ 69  69  69]
  [ 50  50  50]
  [ 74  74  74]]

 [[ 56  56  56]
  [ 67  67  67]
  [ 76  76  76]
  ...
  [ 69  69  69]
  [ 50  50  50]
  [ 74  74  74]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3033).jpg,1
"[[[250 245 247]
  [250 245 247]
  [250 245 247]
  ...
  [115 120 129]
  [118 123 132]
  [118 123 132]]

 [[250 245 247]
  [250 245 247]
  [250 245 247]
  ...
  [115 120 129]
  [118 123 132]
  [118 123 132]]

 [[248 245 247]
  [248 245 247]
  [248 245 247]
  ...
  [115 120 129]
  [118 123 132]
  [118 123 132]]

 ...

 [[ 62  57  54]
  [ 72  67  64]
  [ 96  91  88]
  ...
  [ 73  80  95]
  [ 69  76  91]
  [ 69  76  91]]

 [[ 92  87  84]
  [114 109 106]
  [121 116 113]
  ...
  [ 73  80  95]
  [ 69  76  91]
  [ 69  76  91]]

 [[102  97  94]
  [131 126 123]
  [129 124 121]
  ...
  [ 72  79  94]
  [ 80  87 102]
  [ 61  68  83]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3038).jpg,1
"[[[255 248 230]
  [243 229 211]
  [241 226 207]
  ...
  [254 249 250]
  [255 251 252]
  [255 253 254]]

 [[251 237 219]
  [233 219 201]
  [230 215 196]
  ...
  [253 248 249]
  [255 250 251]
  [255 253 254]]

 [[245 231 213]
  [226 212 194]
  [224 209 190]
  ...
  [253 249 248]
  [254 250 249]
  [255 253 252]]

 ...

 [[119 123 118]
  [ 83  88  86]
  [ 60  70  70]
  ...
  [113 177 232]
  [137 201 255]
  [115 181 240]]

 [[123 127 122]
  [ 92  97  95]
  [ 64  74  74]
  ...
  [121 190 240]
  [126 196 249]
  [125 197 251]]

 [[123 127 122]
  [ 92  97  95]
  [ 64  74  74]
  ...
  [130 199 248]
  [134 208 255]
  [134 207 255]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3047).jpg,1
"[[[232 243 251]
  [232 243 251]
  [232 243 251]
  ...
  [193 194 185]
  [186 187 178]
  [190 191 182]]

 [[232 243 251]
  [232 243 251]
  [232 243 251]
  ...
  [140 140 134]
  [165 168 159]
  [181 181 175]]

 [[233 243 250]
  [233 243 250]
  [232 243 251]
  ...
  [146 147 143]
  [189 193 187]
  [235 236 232]]

 ...

 [[163 162 158]
  [163 162 158]
  [163 162 158]
  ...
  [126 132 131]
  [119 125 124]
  [111 117 116]]

 [[163 162 158]
  [163 162 158]
  [163 162 158]
  ...
  [119 125 124]
  [130 136 135]
  [116 122 121]]

 [[172 171 167]
  [171 170 166]
  [170 169 165]
  ...
  [120 125 124]
  [131 136 135]
  [125 130 129]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3052).jpg,0
"[[[ 2 28  4]
  [ 2 28  4]
  [ 2 28  4]
  ...
  [43 60 17]
  [43 60 17]
  [43 60 17]]

 [[ 2 28  4]
  [ 2 28  4]
  [ 2 28  4]
  ...
  [43 60 17]
  [43 60 17]
  [43 60 17]]

 [[ 2 28  4]
  [ 2 28  4]
  [ 2 28  4]
  ...
  [43 60 17]
  [43 60 17]
  [43 60 17]]

 ...

 [[94 94 76]
  [89 89 71]
  [83 83 65]
  ...
  [65 66 34]
  [65 66 32]
  [65 66 32]]

 [[79 79 61]
  [79 79 61]
  [79 79 61]
  ...
  [57 58 24]
  [57 58 24]
  [57 58 24]]

 [[79 79 61]
  [79 79 61]
  [79 79 61]
  ...
  [57 58 24]
  [57 58 24]
  [57 58 24]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3054).jpg,0
"[[[ 86  60  53]
  [102  76  69]
  [ 82  56  49]
  ...
  [ 80  70  70]
  [ 80  70  70]
  [ 80  70  70]]

 [[ 97  71  64]
  [ 82  56  49]
  [ 97  71  64]
  ...
  [ 81  71  71]
  [ 81  71  71]
  [ 81  71  71]]

 [[125  99  92]
  [159 133 126]
  [170 144 137]
  ...
  [ 82  72  72]
  [ 82  72  72]
  [ 82  72  72]]

 ...

 [[ 91 109 108]
  [174 192 191]
  [171 189 188]
  ...
  [ 97 104  59]
  [101 109  48]
  [101 109  48]]

 [[106 124 125]
  [183 201 202]
  [172 190 191]
  ...
  [ 80  89  46]
  [100 110  50]
  [104 114  54]]

 [[106 123 126]
  [183 200 203]
  [172 189 192]
  ...
  [ 80  89  46]
  [100 109  52]
  [104 113  56]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3059).jpg,1
"[[[222 222 204]
  [222 222 204]
  [222 222 204]
  ...
  [ 21  40  48]
  [ 22  39  48]
  [ 23  40  49]]

 [[222 222 204]
  [222 222 204]
  [222 222 204]
  ...
  [ 21  40  48]
  [ 23  40  49]
  [ 23  40  49]]

 [[222 222 204]
  [222 222 204]
  [222 222 204]
  ...
  [ 22  40  51]
  [ 23  39  51]
  [ 23  39  51]]

 ...

 [[ 33 118 114]
  [  8  92  88]
  [  4  80  79]
  ...
  [ 31  65  81]
  [ 31  65  81]
  [ 31  65  81]]

 [[  0  77  73]
  [ 12  97  93]
  [ 13  91  90]
  ...
  [ 31  65  81]
  [ 31  65  81]
  [ 31  65  81]]

 [[ 39 129 124]
  [ 49 136 132]
  [  9  87  86]
  ...
  [ 31  65  81]
  [ 31  65  81]
  [ 31  65  81]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3061).jpg,0
"[[[  5   7  55]
  [  6   8  56]
  [  5   9  57]
  ...
  [  4   2   8]
  [  2   0   6]
  [  2   1   5]]

 [[ 11  12  62]
  [ 12  14  62]
  [ 11  15  64]
  ...
  [  4   1  10]
  [  2   0   6]
  [  2   1   5]]

 [[ 15  18  69]
  [ 15  19  68]
  [ 16  19  70]
  ...
  [  4   1  10]
  [  3   1   7]
  [  3   1   7]]

 ...

 [[  5  63 158]
  [ 13  74 168]
  [ 29  91 185]
  ...
  [ 23  40 119]
  [ 20  34 116]
  [ 20  34 116]]

 [[ 51 109 204]
  [ 62 123 216]
  [ 78 141 233]
  ...
  [ 22  39 118]
  [ 21  35 117]
  [ 21  35 117]]

 [[ 80 141 234]
  [ 76 137 230]
  [ 88 151 243]
  ...
  [ 28  45 124]
  [ 21  35 117]
  [ 21  35 117]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3078).jpg,1
"[[[ 56  72  61]
  [ 63  79  68]
  [ 71  88  77]
  ...
  [ 63  52  54]
  [ 63  52  54]
  [ 63  52  54]]

 [[ 72  88  77]
  [ 75  91  80]
  [ 81  98  87]
  ...
  [ 79  68  70]
  [ 79  68  70]
  [ 79  68  70]]

 [[ 73  89  78]
  [ 70  86  75]
  [ 71  88  77]
  ...
  [ 80  69  71]
  [ 80  69  71]
  [ 80  69  71]]

 ...

 [[172 189 202]
  [177 194 207]
  [172 189 202]
  ...
  [180 176 171]
  [179 175 170]
  [178 174 169]]

 [[179 195 208]
  [166 182 195]
  [164 180 193]
  ...
  [189 187 186]
  [190 186 185]
  [189 186 182]]

 [[130 146 159]
  [121 137 150]
  [133 149 162]
  ...
  [137 137 137]
  [140 136 135]
  [139 135 134]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3079).jpg,1
"[[[ 21  21  27]
  [ 31  31  37]
  [ 15  16  20]
  ...
  [ 29  29  29]
  [ 21  21  21]
  [ 40  40  40]]

 [[ 24  24  30]
  [  7   8  12]
  [ 34  35  39]
  ...
  [ 33  33  33]
  [  8   8   8]
  [ 24  24  24]]

 [[ 32  33  37]
  [  3   4   8]
  [ 20  22  23]
  ...
  [112 112 112]
  [ 42  42  42]
  [ 29  29  29]]

 ...

 [[ 14  30  23]
  [ 14  32  25]
  [ 14  32  25]
  ...
  [ 56  54  54]
  [ 32  32  32]
  [ 23  23  23]]

 [[ 21  35  33]
  [ 15  30  26]
  [ 13  28  24]
  ...
  [ 44  42  42]
  [ 28  28  28]
  [ 25  25  25]]

 [[ 15  27  27]
  [  8  22  20]
  [ 13  27  25]
  ...
  [ 36  34  34]
  [ 24  24  24]
  [ 27  27  27]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3080).jpg,0
"[[[ 16  13   0]
  [ 86  83  69]
  [ 65  62  47]
  ...
  [ 57  51  32]
  [ 87  81  62]
  [ 22  16   0]]

 [[ 72  69  55]
  [245 242 228]
  [255 255 242]
  ...
  [255 255 239]
  [244 238 219]
  [ 84  78  59]]

 [[ 31  28  14]
  [230 227 213]
  [246 243 228]
  ...
  [255 255 238]
  [255 250 231]
  [ 63  57  38]]

 ...

 [[  8  11  16]
  [ 83  86  91]
  [ 88  91  96]
  ...
  [ 95  96  94]
  [100 101  99]
  [ 15  16  14]]

 [[ 39  42  47]
  [ 93  96 101]
  [ 98 101 106]
  ...
  [109 110 108]
  [123 124 122]
  [ 45  46  44]]

 [[  0   0   4]
  [ 23  26  31]
  [ 21  24  29]
  ...
  [ 26  27  25]
  [ 43  44  42]
  [  0   1   0]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3082).jpg,1
"[[[131 122 112]
  [127 118 108]
  [119 110  97]
  ...
  [210 203 186]
  [210 204 185]
  [210 204 185]]

 [[130 121 111]
  [125 116 106]
  [118 109  96]
  ...
  [210 203 186]
  [210 203 186]
  [210 204 185]]

 [[126 117 107]
  [122 113 103]
  [115 106  93]
  ...
  [211 204 187]
  [211 204 187]
  [211 205 186]]

 ...

 [[ 74  50  52]
  [ 74  50  52]
  [ 72  50  52]
  ...
  [ 71  50  52]
  [ 71  50  52]
  [ 72  51  50]]

 [[ 74  50  52]
  [ 74  50  52]
  [ 72  50  52]
  ...
  [ 71  50  52]
  [ 71  50  52]
  [ 72  51  50]]

 [[ 74  50  52]
  [ 74  50  52]
  [ 72  50  52]
  ...
  [ 71  50  52]
  [ 71  50  52]
  [ 72  51  50]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/images (3086).jpg,1
